,Title,Comment_ID,Text,Name,like,Date
3424,efMfhMEU6fY,Ugz1V4_-wU_TH1ng9AR4AaABAg,超級無敵好笑,Allen Lin,1,2020-12-27T04:35:12Z
3425,efMfhMEU6fY,UgzzNP_kyUZDtIBi5sF4AaABAg,要不要試試看化妝舞會，機制跟吹牛有點像喔,路人覺得人蔘好難,0,2020-12-26T21:48:18Z
3426,eEYAw0LzNlU,UgwXwfjw5Eu09esqSq14AaABAg,TNR看成NTR////,黑色人,0,2022-02-10T03:59:39Z
3427,eEYAw0LzNlU,UgwfY4haC2usNGv15hF4AaABAg,"我有養爬蟲，還是支持移除，綠鬣蜥合法登記在2020已經結束登記，野外抓到的，就是由負責單位讓牠......痛苦少一點<br>不太懂那些因為你覺得他們外表恐怖這種原因，就支持殺死牠們的人在想什麼？<br>那同是外來種的狗貓你們支持移除嗎？",轉式經典 Tsuân's type,1,2021-04-25T15:39:40Z
3428,eEYAw0LzNlU,Ugwvwo3R9ckKx1RX0j14AaABAg,老祖宗留下來的懶惰基因吧😂,林小琳,3,2021-01-20T09:15:53Z
3429,eEYAw0LzNlU,UgxVt0GbHh9yDfZ7JHl4AaABAg,這集調整了聲音處理嗎，少了空間音覺得蠻新鮮的,afraghost,1,2021-01-03T20:39:27Z
3430,eEYAw0LzNlU,UgzsvygbRbvmP_ttmlh4AaABAg,標題還好不是跟呱吉一樣講成NT…<br>這個阿達應該就很懂了,何孟弦,1,2020-12-30T13:13:43Z
3431,eEYAw0LzNlU,Ugz3zBHloRg-wuczLrh4AaABAg,地震來臨時阿達抓康康與綠鬣蜥形成黃金三角當場ＮＴＲ,蔡明彥,1,2020-12-29T13:22:41Z
3432,eEYAw0LzNlU,UgzIj0tFVybcWyvZrfl4AaABAg,以後會繼續上傳podcast嗎?,starway0709,0,2020-12-29T06:32:30Z
3433,eEYAw0LzNlU,UgzJB5hfv4obZouKwrF4AaABAg,其實我個人是看到野狗會感到害怕的人<br>希望每個飼主都好好管理好自己的寵物<br>在飼養前就想清楚，包括你無法飼養後該怎麼處理<br>不要亂野放<br>把責任盡到最後一刻，謝謝,Sihbo Yang,1,2020-12-28T09:00:56Z
3434,eEYAw0LzNlU,UgwWpzMlXN-t7bms6b14AaABAg,影片的標題我瞬間看成&quot;地震來先抓康康的黃金三角&quot; ，我瞬間WTF了一下，但好像出現這種標題又很合理。後面才發現我看錯,stupiddog20,8,2020-12-28T07:48:11Z
3435,eEYAw0LzNlU,UgyZvB-fbCNkk55-ywd4AaABAg,起床就是反基因啊！！！！,Ning Chang,1,2020-12-27T10:26:07Z
3436,eEYAw0LzNlU,Ugw3tmx3m0zKZuicsxV4AaABAg,"<a href=""https://www.youtube.com/watch?v=eEYAw0LzNlU&amp;t=12m27s"">12:27</a> 桃",ㄇㄗ,0,2020-12-27T10:18:43Z
3437,eEYAw0LzNlU,Ugw9Hk7s-tOil2CJXaB4AaABAg,綠鬣蜥應該殺光才對，太恐怖了,冰糖肉臊,0,2020-12-27T04:34:04Z
3438,eEYAw0LzNlU,Ugwz954uo7zPL0TbLtJ4AaABAg,戳戳戳！<br>哈利康康默契真好XDD,路人覺得人蔘好難,2,2020-12-26T20:42:24Z
3439,eEYAw0LzNlU,Ugw2r-H6We4fC6_VH2Z4AaABAg,你那兩顆阻尼的質量太小 應該沒用,h102847,0,2020-12-26T18:31:47Z
3440,eEYAw0LzNlU,UgwPRd3YVePOiTvkP5p4AaABAg,"我朋友有在&quot;泛科學&quot;po文<br>他從事相關行業，很專業<br>如果對外來種綠鬣蜥想更多了解<br>或是有些常見誤解可以去看看喔<br><a href=""https://reurl.cc/EzkR7K"">https://reurl.cc/EzkR7K</a><br><br>我發現底下也有相似的留言XD",Z.M. Chen,2,2020-12-26T13:35:50Z
3441,eEYAw0LzNlU,UgwyURWZnEN9t4AVArZ4AaABAg,"以下來一下正經的XD<br>=====<br>綠鬣蜥現在屬於入侵外來種，小時候是雜食性，長大之後會轉變為全素，因此現在最大的問題是他在台灣沒有天敵，導致數量無法被正常的控制、對農作物造成嚴重傷害、以及造成台灣原生野生動物的棲地受壓迫等問題。綠鬣蜥非常聰明哦，會游泳也很會憋氣，常常躲在中南部的渠道或箭竹林與深潭內，因此真的要以人力做到完全的數量控制目前也非常困難(更不用說TNR了啦XD)。<br>其實綠鬣蜥真的很美，但最難過的就是他們被人類帶到不對的地方了。外來種問題常常不是單一個答案就可以解決，需要各界一起理性討論，並以合理與人道的方式處理，因此並不鼓勵以不當獵殺的方式捕捉牠們。最重要的是，雖然這些數量過多的入侵外來種容易被看見，但大家所見不到的，卻是那些生存受到威脅的台灣原生動物、特有種或保育類動物們。所以這些沒有被看見，卻是台灣真正住民的牠們，其生存權也是需要一起被討論進去的。<br><br>BTW 老鷹紅豆不是一個品種 是指不使用毒鳥藥而種植出來的友善紅豆唷~~~(全聯目前都有在賣可多多支持XD)<br><br>有興趣可以參考下面更多資訊：<br>1. 從「棄養」到「私獵」——入侵種綠鬣蜥的問題始末<br><a href=""https://pansci.asia/archives/203209"">https://pansci.asia/archives/203209</a><br>2. 老鷹紅豆的誕生<br><a href=""https://e-info.org.tw/node/114130"">https://e-info.org.tw/node/114130</a><br>=====<br><br>結束正經，謝謝達康哈用詼諧的方式提出外來種與生命議題，支持那些亂丟的自私人把 自 己 丟 掉 !!!!!<br>(但不要丟嬰兒或犬貓啦XD)",Skye Chen,42,2020-12-26T08:02:55Z
3442,eEYAw0LzNlU,Ugwb0FQljeygnfT2Ia54AaABAg,阿達今天頭髮特別噢👌,綠豆葉,0,2020-12-26T02:40:52Z
3443,eEYAw0LzNlU,UgwE5YF0G3nckubQNfp4AaABAg,總感覺這集少了什麼（不是遊戲),O ON,3,2020-12-25T18:23:32Z
3444,eEYAw0LzNlU,Ugz4V0U41ngIhK76WWR4AaABAg,孩子自己繁衍也太wwww,AN XING,0,2020-12-25T18:23:31Z
3445,eEYAw0LzNlU,UgxprR-D57skg_8OJn94AaABAg,外來種氾濫真的母湯,虎鯨,2,2020-12-25T16:34:26Z
3446,B-S0Qmfwx4o,Ugxh58BQbv1rGqVoeOl4AaABAg,果然是教別人當韭菜的分析師，還教授咧🙄️對帳單秀出來啊，不要只會用講的,六哥,0,2022-03-02T15:59:57Z
3447,B-S0Qmfwx4o,UgyfEy33ot0zYZfL45t4AaABAg,鄭老師很棒！,Annie chang,0,2021-04-12T11:34:36Z
3448,B-S0Qmfwx4o,UgzerQ7GqtsjadZDrqx4AaABAg,看來說養的一檔就是金融股~<br>有人說存金融股是智障  白痴~!<br>那~?,超越,0,2021-04-01T14:15:44Z
3449,B-S0Qmfwx4o,UgxOTUP7F-jghhOUuLJ4AaABAg,感根本沒收到新書，資料傳了也沒人聯絡，請大家小心！！,莊阿超,0,2021-02-04T10:25:28Z
3450,B-S0Qmfwx4o,UgxraIDC_MgB5B5mopN4AaABAg,"一整個不準啦,喬山你還有幾張請秀對帳單丫",max king,1,2021-01-26T08:13:44Z
3451,B-S0Qmfwx4o,UgzY0ydR9xNxv2cnMql4AaABAg,2020/1/7~~不是早過了嗎？感覺我被騙了,Ace Ray,1,2021-01-04T19:41:50Z
3452,B-S0Qmfwx4o,UgwV28-7E_iAebSstZt4AaABAg,帶領秦晹投資團隊的所有戰士一起打江山並教你如何成為一名股市大將軍,Ace Ray,0,2021-01-04T19:40:59Z
3453,B-S0Qmfwx4o,Ugwfw3W57tjzSQmerv94AaABAg,帶領秦晹投資團隊的所有戰士一起打江山並教你如何成為一名股市大將軍,Ace Ray,0,2021-01-04T19:40:56Z
3454,B-S0Qmfwx4o,UgwBdTTIPAThkc9eRhB4AaABAg,帶領秦晹投資團隊的所有戰士一起打江山並教你如何成為一名股市大將軍,Ace Ray,0,2021-01-04T19:40:54Z
3455,B-S0Qmfwx4o,Ugw4PMce1qXKyYz681R4AaABAg,帶領秦晹投資團隊的所有戰士一起打江山並教你如何成為一名股市大將軍,Ace Ray,0,2021-01-04T19:40:44Z
3456,B-S0Qmfwx4o,UgyCzmOy8ERtvsqJmoJ4AaABAg,帶領泰暘投資團隊的所有戰士一起打江山並教你如何成為一名股市大將軍,kunkun Hsu,0,2021-01-03T11:19:36Z
3457,B-S0Qmfwx4o,UgyuiuK7F7VN6kvO5Ml4AaABAg,帶領秦晹投資團隊的所有戰士一起打江山並教你如何成為一名股市大將軍,Shouhsin Lin,0,2021-01-01T15:00:35Z
3458,B-S0Qmfwx4o,Ugx8Zm-RBVPv9T51RFt4AaABAg,帶領泰暘投資團隊的所有戰士一起打江山並教你如何成為一名股市大將軍,羅智謙,0,2021-01-01T08:32:57Z
3459,B-S0Qmfwx4o,UgxXdftjKERbaCIUcbp4AaABAg,帶領泰暘投資團隊的所有戰士一起打江山並教你如何成為一名股市大將軍,Jean W,1,2021-01-01T02:54:20Z
3460,B-S0Qmfwx4o,UgyHP53pW06W-C-m8M54AaABAg,帶領泰暘投資團隊的所有戰士一起打江山並教你如何成為一名股市大將軍,sai,0,2020-12-31T16:23:01Z
3461,B-S0Qmfwx4o,Ugy4kRKgapEG7h9klcd4AaABAg,帶領泰暘投資團隊的所有戰士一起打江山並教你如何成為一名股市大將軍,Carrie Ma,0,2020-12-31T12:37:14Z
3462,B-S0Qmfwx4o,UgyqlPUJbWH0eCwX-NF4AaABAg,台通發車了，晚來買在高點,多頭指揮官,0,2020-12-31T03:54:01Z
3463,B-S0Qmfwx4o,Ugy76JtdIn2l9Cj7xRV4AaABAg,帶領泰暘投資團隊的所有戰士一起打江山並教你如何成為一名股市大將軍,艾私布路,2,2020-12-30T08:14:31Z
3464,B-S0Qmfwx4o,UgwIBBkfxsyolOcLmx94AaABAg,帶領秦晹投資團隊的所有戰士一起打江山並教你如何成為一名股市大將軍,劉怡秀,2,2020-12-30T06:07:00Z
3465,B-S0Qmfwx4o,UgzplbVhmjv8aGO9IMF4AaABAg,帶領秦晹投資團隊的所有戰士一起打江山並教你如何成為一名股市大將軍<br>謝謝老師與主持人的分享,Chris Lai,0,2020-12-29T23:51:02Z
3466,HEtuamhTeeQ,Ugz3QFFR8SUwYV4k8A14AaABAg,美機=美得像雞<br>跟朋友哈拉出來的,邱聖豪,0,2022-04-12T12:55:05Z
3467,HEtuamhTeeQ,UgxGyFKdwGFPYvFAbv54AaABAg,其实 Tinder 是 dating app，直接翻译过来的话是约会软体，不是什么交友软体。大概只有中文世界才会用那么委婉的翻译。在上面交友、卖保险、卖基金、拉人进 MLM 的人还真的是莫名其妙。,Liang -,1,2022-01-28T08:49:47Z
3468,HEtuamhTeeQ,UgwfrMKXRFEHijT8yh94AaABAg,豪平的穿搭真的很好看,soulya lin,0,2021-10-20T12:44:23Z
3469,HEtuamhTeeQ,UgztrcfU9Th1UP8LlVx4AaABAg,XD 希望我可以遇到你們 哈哈,Hsing Ch,0,2021-09-22T09:46:03Z
3470,HEtuamhTeeQ,UgyvlHfdcc2HF7qWwSJ4AaABAg,看使用者的心態,Tseng Jen Hung,0,2021-03-07T08:48:15Z
3471,HEtuamhTeeQ,UgxNzpSupmTJsJb-9wN4AaABAg,LTR long term relationship,Frank Wang,0,2021-03-05T03:33:04Z
3472,HEtuamhTeeQ,Ugy91p8OiQyuFhNZk8N4AaABAg,這集有點失落 以為會講到一些更深入的觀點（更多,虛殿,0,2021-02-20T03:56:48Z
3473,HEtuamhTeeQ,UgwaEzJqjTo3S3a35dN4AaABAg,女生在交友軟體不擅長主動，畢竟這是男生需要想辦法的..<br>男男幹話興趣相同，唬爛一下就可以滔滔不絕(聊女優的部分,黃小寶,0,2021-02-11T16:38:31Z
3474,HEtuamhTeeQ,UgykMEbGZEIXiWi7azJ4AaABAg,STR short term relationship<br>LTR long term relationship<br>好像只有同志族群这样用,Leo,3,2021-01-13T19:15:22Z
3475,HEtuamhTeeQ,UgzQ374k8OtaIh3GL2h4AaABAg,真诚和舒服都很重要。,Chia,5,2020-12-30T12:52:32Z
3476,HEtuamhTeeQ,Ugx_b8WFk-YbsLLPFs14AaABAg,媽的我都遇到推銷股票跟投資的,陳致成,7,2020-12-27T08:43:22Z
3477,HEtuamhTeeQ,UgwGjxE30uyhcM0D3Dp4AaABAg,專業心理師被邀請來，結果幾乎達不上話，遺憾,wangwang jion,3,2020-12-25T03:46:21Z
3478,HEtuamhTeeQ,UgzbfJShgLGc2DrGSUd4AaABAg,podcast就是拿來tinder,蔡明彥,7,2020-12-23T18:29:00Z
3479,HEtuamhTeeQ,UgwbuCDS2pISSdMjiTJ4AaABAg,終於有業配了????,陳宥,0,2020-12-23T15:58:58Z
3480,HEtuamhTeeQ,UgztXwhUnkUSYyHnKIV4AaABAg,終於講Tinder了,patrick chen,4,2020-12-23T15:31:53Z
3481,Pl-Dh8NNJU4,Ugy8eH4vWegzsc_IJIJ4AaABAg,國中認真有吸過口水的我舉手🤣,糖柴,0,2022-01-16T14:36:53Z
3482,Pl-Dh8NNJU4,UgzRtbpOTT9GQwaF4VB4AaABAg,我擦口水跟阿達一樣會假動作播掉🤣🤣哈利太可愛太猛了🤣🤣,Wang Jefferry,1,2021-03-25T10:48:43Z
3483,Pl-Dh8NNJU4,Ugzr8nLmyeu_jLRmpGp4AaABAg,可以請達康設計出吸水布給粉絲嗎？,張凱翔,0,2021-02-10T03:05:01Z
3484,Pl-Dh8NNJU4,UgxZdbTAj_lDYfEs5iJ4AaABAg,吸回去真的嚇到我了,Tracy,0,2021-02-08T14:39:05Z
3485,Pl-Dh8NNJU4,Ugy-jpQBbmbSGxCOztB4AaABAg,小時候做過流口水這件事 之後拿手臂抹掉...Orz,Farley Ku,0,2021-01-17T09:23:53Z
3486,Pl-Dh8NNJU4,UgwKvSGQ3--qqNNOm6Z4AaABAg,我流口水都是用數學課本解決 🤣<br>1.拿出對學渣如我來說沒用處的數學課本<br>2.隨便翻開一頁，睡覺，醒來就默默把課本蓋起來塞抽屜,陶銥,1,2021-01-11T17:33:11Z
3487,Pl-Dh8NNJU4,UgwnM5zxsUkc7ebYbDl4AaABAg,為什麼國小的桌子會有鼻屎XD,Yi Chun Chang,0,2020-12-28T11:59:54Z
3488,Pl-Dh8NNJU4,Ugx1V-Nb4C_J5LtkK7d4AaABAg,這段太讚了笑到不行<br>偷天換日抹在手上才是唯一正解好ㄇ,吳宜庭,2,2020-12-24T12:27:23Z
3489,Pl-Dh8NNJU4,UgxajOXwcwls3GL6dQ54AaABAg,哭哭早知道就不要在吃飯時間看了😭,Amber J,0,2020-12-24T10:42:48Z
3490,Pl-Dh8NNJU4,UgzvqhtqaAv6BuaSMHZ4AaABAg,噁心死了XD 一般會掩飾的都用阿達的方法吧,陳奕廷,0,2020-12-23T17:00:20Z
3491,Pl-Dh8NNJU4,UgwvcQ2uKo3KnfcbdoZ4AaABAg,XDDD,Loner Xie,0,2020-12-23T14:52:16Z
3492,Pl-Dh8NNJU4,UgyeE5jNW-XORiFkpel4AaABAg,我會用整隻手去抹 找機會去洗手欸,teenful,0,2020-12-23T08:31:03Z
3493,Pl-Dh8NNJU4,Ugws7Tz1i0UfENspUot4AaABAg,你們真的很笨耶，睡之前就要放枕頭吸口水阿，再不然就是墊衛生紙。（所以別睡覺的枕頭千萬不要摸）,綠豆葉,0,2020-12-23T07:07:37Z
3494,Pl-Dh8NNJU4,Ugy4kMolCrrEyiqv3IN4AaABAg,哈利最後講的那個吸別人的回去真是集大成的噁心 😂😂😂,wu chi,9,2020-12-23T06:41:58Z
3495,Pl-Dh8NNJU4,Ugyjk-l-VX2WSCxgErF4AaABAg,結論是大家要會認自己口水的味道XDDDD,Skye Chen,0,2020-12-23T03:42:20Z
3496,Pl-Dh8NNJU4,UgzTaPkP32O020_xo-l4AaABAg,拜託拿衛生紙好好擦好嗎Wwwwwwwww,林璟芸,3,2020-12-23T01:39:09Z
3497,Pl-Dh8NNJU4,UgybDyx3yLsEodX3Rf54AaABAg,我跟阿達的方式一模一樣XD,蘇某,0,2020-12-22T23:07:44Z
3498,Pl-Dh8NNJU4,UgzS5161W4baQdtzhZ94AaABAg,我 我在努力看下去了<br>我真的看得下去嗎(つд⊂),霧露霜雨,0,2020-12-22T18:37:04Z
3499,Pl-Dh8NNJU4,Ugw_Z2TDsluvAIlOE8x4AaABAg,我到底聽了些什麼？？？？？,K C,1,2020-12-22T17:13:48Z
3500,Pl-Dh8NNJU4,UgwJH59xkntf-LtYFCF4AaABAg,紅茶灑桌上也適用三秒法則吧！！！,Bonny Liu,0,2020-12-22T17:08:42Z
3501,9UI1I8rKvro,UgzoMWusB0WvfD3AAet4AaABAg,專業,科技部公用雲端,0,2020-12-23T04:24:58Z
3502,9UI1I8rKvro,Ugzxe1jrXHz6MH8dTBx4AaABAg,內容好豐富，謝謝分享,吉米,0,2020-12-22T05:20:12Z
3503,uKGNDjO-L0g,UgxE2GdMC2tunloQNYF4AaABAg,現在還真的常常被插……鼻腔……,邱邱志文,0,2022-05-17T14:45:17Z
3504,uKGNDjO-L0g,UgybBhx8LEfeiZrBnn14AaABAg,為什麼不鋪毛巾！,LANHSINXzhiXyu,0,2021-12-24T01:33:08Z
3505,uKGNDjO-L0g,UgybQ8e-ZQkLmcsyCol4AaABAg,"<a href=""https://www.youtube.com/watch?v=uKGNDjO-L0g&amp;t=32m34s"">32:34</a> 番茄肉醬義大利麵",o Liu,0,2021-12-07T02:33:47Z
3506,uKGNDjO-L0g,UgwDUEtmtNd0HGeklox4AaABAg,"<a href=""https://www.youtube.com/watch?v=uKGNDjO-L0g&amp;t=50m57s"">50:57</a> 康康講到口水還瞄哈利一眼超好笑XDD 其實他可以停在這裡就好了",yd,0,2021-08-07T18:31:42Z
3507,uKGNDjO-L0g,Ugwoh2n8z9oRHefqrHR4AaABAg,國產製造～破口～5個月後聽怪有既視感的😂,Lily,0,2021-06-17T06:02:23Z
3508,uKGNDjO-L0g,UgxFQeD1mUA4UPhpcs14AaABAg,好吧~被LNG帶壞 我現在聽到屎尿屁跟奶子也笑得超開心,黃痞皮,0,2021-06-02T19:08:43Z
3509,uKGNDjO-L0g,UgxhamI5xKjOz4ZyLSx4AaABAg,哈利有吃過全聚德嗎？,錢寶寶,0,2021-05-09T23:11:08Z
3510,uKGNDjO-L0g,UgyDb-brBjveNdz-fFp4AaABAg,每個人都有自己的技能<br>阿達：髮際線<br>哈利：露個奶<br>康康：這什麼爛OO阿,張凱翔,2,2021-03-25T05:48:09Z
3511,uKGNDjO-L0g,UgwdJrs7zXWq8wUAwfZ4AaABAg,好可愛 娃娃一直在變動作😍,李雪菁,1,2021-01-17T14:51:04Z
3512,uKGNDjO-L0g,UgztvQtO3V1yldBENkt4AaABAg,一度以為在看狗屎寫手  XDDD,yang,0,2020-12-25T12:43:28Z
3513,uKGNDjO-L0g,UgyHHUdDprauxqs-nWJ4AaABAg,聖誕老人國家隊😂😂😭🤣🤣🤣,黃博林,1,2020-12-24T05:07:55Z
3514,uKGNDjO-L0g,UgzRtAVP9zNPuFo5tQR4AaABAg,狗屎寫手？講個狗屎來聽聽？<br>我聽到一半以為我聽錯頻道😆😆,Liu Jaunty S.,0,2020-12-22T03:41:01Z
3515,uKGNDjO-L0g,Ugx2_XSBI0N8dmnXCGN4AaABAg,新(西)東(東)陽(洋)巨人=西洋巨人+東洋巨人=吸XX人+咚XX人/XX咚の人,Wills邁爾,0,2020-12-21T20:41:57Z
3516,uKGNDjO-L0g,UgwAxmLsBg-YU-WM-rR4AaABAg,"<a href=""https://www.youtube.com/watch?v=uKGNDjO-L0g&amp;t=3m47s"">3:47</a>後製蟬鳴聲很棒<br><a href=""https://www.youtube.com/watch?v=uKGNDjO-L0g&amp;t=5m44s"">5:44</a>康康鬥雞眼，可愛♥<br><a href=""https://www.youtube.com/watch?v=uKGNDjO-L0g&amp;t=6m48s"">6:48</a>硬要叫諧音名字XD<br><a href=""https://www.youtube.com/watch?v=uKGNDjO-L0g&amp;t=11m03s"">11:03</a>康康噘嘴，可愛♥<br><a href=""https://www.youtube.com/watch?v=uKGNDjO-L0g&amp;t=11m50s"">11:50</a>不要亂丟康康娃娃ww<br><a href=""https://www.youtube.com/watch?v=uKGNDjO-L0g&amp;t=12m27s"">12:27</a> 不管什麼姿勢都難不倒康康娃娃ww<br><a href=""https://www.youtube.com/watch?v=uKGNDjO-L0g&amp;t=19m03s"">19:03</a>想要這張康康圖，可愛♥<br><a href=""https://www.youtube.com/watch?v=uKGNDjO-L0g&amp;t=19m20s"">19:20</a>這張的康康畫得很帥",吳曉婷,2,2020-12-21T13:25:39Z
3517,uKGNDjO-L0g,Ugxhlm-bupc7FLeef0p4AaABAg,想聽減掉的,陳怡伶,1,2020-12-21T13:01:58Z
3518,uKGNDjO-L0g,UgzJpooBBlNb0OpBpst4AaABAg,新東洋巨人以M腿式露出弱點⋯⋯,C.W. Ou,2,2020-12-21T08:01:24Z
3519,uKGNDjO-L0g,UgwBcItTpU74m8O02q94AaABAg,聖誕老人真辛苦,Mr. K,0,2020-12-21T07:59:34Z
3520,uKGNDjO-L0g,UgyzHYYcy32PQgrw-254AaABAg,好想聽隱藏內容～能不能放上ig 拜偷拜偷＞＜,𓅹,1,2020-12-21T03:59:10Z
3521,uKGNDjO-L0g,UgxTbxeS2pLoA479AYx4AaABAg,康康 跟 哈利 是兄妹嗎？,Newman Tsai,0,2020-12-21T03:58:16Z
3522,uKGNDjO-L0g,UgxkPzNjgN_AM45rB6V4AaABAg,"<a href=""https://www.youtube.com/watch?v=uKGNDjO-L0g&amp;t=25m43s"">25:43</a><br>蛤？！幹麻跳過？求完整版～～",許台立Terry Xu,3,2020-12-20T13:37:42Z
3523,XTZUnrvPH5g,UgxYnymWAlnrA3r6R0B4AaABAg,台積電無話可說，成為護國神山後信仰值大增，可以讓人有續抱的動力，信邦可以抱超過五年真的不簡單，很少成長股有人可以忍住不賣的，這也是老師的功力。,Lazy106,19,2020-12-18T01:34:04Z
3524,XTZUnrvPH5g,UgwCZXfMmFvNBsfGMQl4AaABAg,請問在15分鐘左右的寶雅複利計算軟體是什麼?感謝~,Stan,0,2022-03-12T04:08:49Z
3525,XTZUnrvPH5g,UgyyEqGTTWnTgRUIL4d4AaABAg,我還是乖乖存股好了  心臟不夠力,貝貝,0,2021-07-24T10:10:21Z
3526,XTZUnrvPH5g,Ugz5SfW65BE-pN_2naV4AaABAg,身為同是設計，在台灣當設計師真的不太容易發展，投資真的要趁早，說來諷刺，我自己的第一桶金絕大多數不是靠設計，而是靠股票跟房產，但還是希望台灣設計環境能更好一點.,熱點吧 RODIN Bar,1,2021-04-18T04:03:24Z
3527,XTZUnrvPH5g,UgwmosSHEvBiSTkh31l4AaABAg,無腦買台積   賺錢豪簡單,沐流塵,0,2021-01-17T11:02:45Z
3528,XTZUnrvPH5g,Ugx5lyDQDKqKgzmUhRF4AaABAg,"📒 <a href=""https://www.youtube.com/watch?v=XTZUnrvPH5g&amp;t=06m35s"">06:35</a> 在錯誤的時間做錯誤的決定，那報酬率就不會好",Ruyu Yan,2,2021-01-14T18:51:08Z
3529,XTZUnrvPH5g,UgzMVRk3J7xqTvqN3TF4AaABAg,"📒 <a href=""https://www.youtube.com/watch?v=XTZUnrvPH5g&amp;t=05m11s"">05:11</a>買公司每年盈餘都成長的股票",Ruyu Yan,1,2021-01-14T18:49:20Z
3530,XTZUnrvPH5g,Ugy0j3fO59NXQVoE6354AaABAg,講得很好😺😺,ronny Yui,1,2021-01-13T04:21:05Z
3531,XTZUnrvPH5g,UgwZsoPjhr2cj96Tx-B4AaABAg,有分析師牌嗎?  PP快變財經論壇了,二鸞,1,2020-12-30T17:23:18Z
3532,XTZUnrvPH5g,UgzOsJYvdRDxKrgVb314AaABAg,要怎麼訂閱老師呢？,an ne,1,2020-12-27T11:17:50Z
3533,XTZUnrvPH5g,UgykWdS-kdPJjpNYo-54AaABAg,00730 平均（0.86元）<br>00713 （1.21元）<br>00731（2.28元）<br>00710B（0.79元）<br>00687B（0.8元）<br>00755B（0.89元）<br>投資組合分享,龍神Sky,4,2020-12-27T04:19:13Z
3534,XTZUnrvPH5g,UgwPQD8O1UK7IRWWFlN4AaABAg,請問老師持有哪五檔 感謝分享,Galu Yang,2,2020-12-27T02:08:43Z
3535,XTZUnrvPH5g,UgyKdINsMP-Dz3xgg-h4AaABAg,感謝分享,小宇樂園,1,2020-12-27T01:34:14Z
3536,XTZUnrvPH5g,UgzPAwTelilBy0OouoF4AaABAg,結婚了？？！！不支持了,NewBae _,1,2020-12-26T04:44:18Z
3537,XTZUnrvPH5g,UgxJY-bh_QTDUMDFJv94AaABAg,哥哥好帥,NewBae _,0,2020-12-26T04:43:00Z
3538,XTZUnrvPH5g,Ugxqej9jJx8QoQZTVgR4AaABAg,作多的還沒崩盤不要說賺錢，作空的沒大漲不要說自己賺錢。,應無所住而生其心,1,2020-12-25T06:25:23Z
3539,XTZUnrvPH5g,Ugyj8oMpWWI5CYR3v4V4AaABAg,堅持持有美股40年,Pan Gu Dong,0,2020-12-25T06:09:28Z
3540,XTZUnrvPH5g,UgxBIjT92vbkyDmN3xR4AaABAg,我覺得台積電還是可以持續買入的，大家以前大概被宏達電神話騙怕了一次，所以不敢購入<br><br>我覺得破600會贏來一次爆衝,恰克很匯,4,2020-12-25T03:05:43Z
3541,XTZUnrvPH5g,UgwfnplNA8LhK3YZLQh4AaABAg,"看了陳老師的分析解說後我決定尋找成長股進場 謝謝陳老師,主持人",李育倫,1,2020-12-24T11:03:01Z
3542,XTZUnrvPH5g,UgxLvprp8dDR9wzwQRV4AaABAg,大盤四千點抱到14000有機會！14000漲到一萬六 ！再崩到四千點 ！五千萬就剩一百萬,王興仁,2,2020-12-23T14:40:12Z
3543,xDQ1b2p1egI,UgxVSej1hgPI8PH4wUR4AaABAg,"<a href=""https://www.youtube.com/watch?v=xDQ1b2p1egI&amp;t=34m57s"">34:57</a> 投胎 輪迴轉世等概念是佛教出來的，最正統道教是沒有投胎概念的，但受到佛教影響，現在幾乎所有道教宗派如全真派或正一派等，都認同輪迴轉世，但其實從最初的道教教義去看，根本沒投胎或輪迴這個東西，都是從佛教那邊拿過來的",B eer,0,2022-04-30T16:31:45Z
3544,xDQ1b2p1egI,UgzzJkvmj06aLRp4TUh4AaABAg,"<a href=""https://www.youtube.com/watch?v=xDQ1b2p1egI&amp;t=20m42s"">20:42</a> 老師很會玩主持人欸 XDDDDD",聶廷叡,0,2021-10-14T16:21:50Z
3545,xDQ1b2p1egI,UgyUYUuqdWF1I1ZcMDd4AaABAg,Facebook WhatsApp YouTube LINE Ins等社交软件引流系统，同时管理N个账号，一个号一天加30-50个精准粉，另有LBS营销，定位任意国家，采集精准手机号，咨询看头像,7精准获客引流,0,2021-05-25T00:49:12Z
3546,xDQ1b2p1egI,UgwzWO5Aukdci20lSaN4AaABAg,宇珊愛插話、搶話的毛病到現在都還是一樣,galim941228,0,2021-05-22T07:56:24Z
3547,xDQ1b2p1egI,UgyINiU4NMsB4v7xssp4AaABAg,我之所以厌恶冥婚，不仅仅是因为它诞生自那个重男轻女的封建年代。还来自于人性的黑暗在其中的体现，却少有人知。最多人们只是觉得对传统的好奇和习俗的有趣。但是又有多少人知道，在这个习俗中人性的黑暗面。有多少女性一生都在被榨取，还是被最亲的人。可以了解下最新的一个案子，方洋洋案。因为精神病，不孕。生前先被配婚，被虐致死后还被陪冥婚。我尊重台湾当地的习俗。但是我不能接受。,SEEMA KI,3,2021-03-28T18:01:43Z
3548,xDQ1b2p1egI,UgwM2e3SOJfmLe1cJDp4AaABAg,聽了簡少年跟這一集,張紘睿,1,2021-02-22T16:23:32Z
3549,xDQ1b2p1egI,UgxFZCRo4TLNGZDCGal4AaABAg,🌍🌍🌍🌻😷,鄧亞熙,0,2021-01-28T06:48:44Z
